question,answer,contexts,latency_seconds
"Im having trouble getting my dynamic list page to show items alphabetically on the published site, even though I have set up the sort conditions in the dataset settings.",I don't know.,"["" to the correct item's dynamic URL. On dynamic list pages: Use the 'Next/Previous Page' action to display the next set of items in a connected repeater or gallery. The number of items displayed is determined by the Maximum Items Displayed field in the dataset settings.   Check the dataset type:\n    \nDynamic datasets: Use 'Next/Previous dynamic page' actions only. These actions navigate through dynamic URLs of the items. Regular datasets: Use 'Next/Previous item' actions to cycle through items within the same dataset.   Verify your dataset filters and sorting: The 'Next/Previous Item' actions work according to the dataset’s filters and sorting. If an item is sorted as the last item in the dataset on the page, it won’t allow moving to the next item even if it’s not the last item in the colle"", 'ight and enabling pagination.\xa0 (Optional) Click + Add Filter to only show specific items in the repeater.\xa0 (Optional) Click + Add new sort to choose the order in which the items appear in the repeater.\nClick\xa0Preview\xa0to test your dynamic list page. Click\xa0Publish\xa0if you are ready to make the changes go live.\xa0\nGo to the connected dataset settings:\n    \nClick the repeater element.\xa0 Click the Connect to CMS icon  . Click Dataset Settings in the Connect Repeater panel.  \n(Optional) Click the permissions type next to Permissions to change the collection permissions that determine who can access the content and what they can do with it.\xa0 Click the Dataset mode drop-down and select and option:\xa0\n    \nRead: Allow the dataset to display your collection content in the repeater. Read & Write: Allow the ', 'and choose the order in which you want the content to appear.\xa0 Click Add Sort.\xa0\nPublish your site when you are ready to make the changes go live.\xa0\nGo to your editor. Click an element that connects to the dataset you want to sort.\xa0 Click the Connect to CMS icon . Click Dataset Settings below the Choose a dataset drop-down.\xa0\nClick + Add new sort in the Sort section.\nTip: To edit an existing sort condition, hover over it, click the More Actions icon  and select Edit. Click the Field drop-down and select the field you want to sort. Click the Order drop-down and choose the order in which you want the content to appear.\xa0 Click Add Sort.\xa0\nPublish your site when you are ready to make the changes go live.FAQsClick below for answers to common questions about filtering and sorting items.\xa0Can I hide f']",4.670159578323364
"Im having trouble with my URL not indexing on Google. The URL inspection says the URL is available to Google and can be indexed, but its still not indexing.","You need to verify your Wix site with Google Search Console to confirm that it has been submitted for indexing, which may have caused the ""noindex"" error message.","[""allows you to submit individual pages to Google and simulate how Google crawls or renders a URL on your site. You can use it to diagnose errors that are preventing the page from being indexed. Learn more\xa0Step 6 | Check the Last Crawled dateCheck the date below Last read in the Sitemaps report in Google Search Console. If the date is over a month ago, the error message is most likely not relevant anymore.Step 7 | Request Google to index the pageIf you've checked all the above and the page is still not indexed, request Google to index by clicking Request Indexing in the URL inspection tool."", ""Google Search Console: Submitted URL Marked 'Noindex'\nIf you submitted a page for Google to index and received the Submitted URL Marked 'noindex' error message, it means that Google has identified that your page should not be indexed and displayed in search results.\xa0The 'noindex' tag is a meta tag that you can add to a page's HTML code in order to prevent search engines from showing it in search results. However, this error message doesn't necessarily mean that there is a 'noindex' tag in your code. There can be various reasons for this error to come up, that you can easily check and fix.\xa0If you're getting the Submitted URL Marked 'noindex' error message, try these steps:Step 1 | Check the URLMake sure that you entered the URL of the page correctly when you submitted it for indexing.\xa0You s"", ' an overview report that contains more information about your page:\xa0If it was previously submitted for indexingIf Google has already indexed the page or not\xa0Date of the last time Google has crawled the page\xa0Testing a Live URLTest your page\'s URL to make sure it\'s accessible and working properly. The tool will test your link for errors/warnings and check if Google is able to index it.\xa0Important:In order to use the URL Inspection Tool, you must first\xa0verify your Wix site with Google Search Console.Show me how\nGo to Google Search Console.\xa0 Enter your site\'s domain in the search bar at the top and click the Enter key.\nNote: Make sure you enter the full URL, including ""https://www"" in the beginning. Click Test Live URL on the right.\xa0Understanding Warnings and ErrorsWhen you submit a page to Goo']",6.032378911972046
How users can check my calendar on the website?,"To check your hotel calendar on a website, users need to click the ""Show Availability For"" drop-down menu and select which room they want to view. They then choose where to place the calendar on the page (e.g., month, week, day's agenda) and customize its display settings.","['Adding a Hotel Availability Calendar to Your Site\nImportant:This article refers to the original Wix Hotels.\xa0If you are using the new Wix Hotels by HotelRunner, which is not yet available to all users, please read the information\xa0here. Learn how to check which version of Wix Hotels you are using.\xa0Add a calendar to any page of your site to show your hotel availability. Customers can click the Show Availability For drop-down menu to select which room they want to view.To add a calendar:Click Wix Hotels app inside the Editor.Click Settings.Click the Add-Ons tab icon.Click Add to Site\xa0drop-down menu next to the Calendar.Select the page you want to place the calendar on.\xa0Drag the calendar to where you want it to appear on the page.Tip:Click here to learn how to change the design of the calendar.', 'ext to the calendars you want to be visible to your site visitors, and visible but with details hidden.Important:If the Calendars tab shows the message ""Not visible to site visitors"", your event information is not visible in your site\'s Google Event Calendar app. To display the details of your events, change your access permissions.Step 4 | Change the layout, display, and settingsCustomize the format of your calendar and how the details of your events appear to site visitors:\nIn Layout, you can change your calendar to show a month, a week, or the day\'s agenda.\xa0 In Display, you can choose to show time zone, event start time, and how to display private events. In Settings, you can select 12 or 24 hour time format, which day of the week your calendar starts on, and if your calendar shows your', 'ft side of the editor. Search for the Google Event Calendar app in the search bar. Click\xa0Add to Site.Step 2 | Connect your Google accountYou can sign into to any of your Google accounts to sync your event calendar.To connect your Google account:\nClick the calendar in your Editor. Click Settings. Click Connect Account.\nEnter\xa0the\xa0credentials of the account you want to display. Click Allow to give access to Wix.com.Step 3 | Set up your events visibilityChoose which of your events are shown to site visitors, which show as busy, and which events are private.\xa0To select the visibility of your events:\nClick the calendar in your Editor. Click Settings. Click the Calendars tab.\nSelect the checkboxes next to the calendars you want to be visible to your site visitors, and visible but with details hidd']",9.437350273132324
I want to know how to set up a table and connect it to my collection in Wix Studio.,You need to create a dataset that connects to your collection.,"['ditor. Click Add Elements \xa0on the left side of the editor. Click\xa0List. Click Tables. Click and drag the table you want to use onto the page.\xa0\nGo to your editor. Click Add Elements \xa0on the left side of the editor. Click Layout Tools.\xa0 Click Tables. Drag a table onto the page.Step 3 | Connect the table to your CMS collectionSupported field types from your collection automatically appear in the table once you connect the table to a dataset that binds to your collection. You can then add links to columns, such as links to dynamic item pages, so visitors can navigate to the links by clicking items in the columns.\xa0Wix EditorStudio Editor\nClick the table element on your page. Click the Connect to CMS icon  . Click the Choose a dataset drop-down and select an existing dataset that connects to your', 'an element and connect it:\nGo to the Add panel in your Editor.\n    \nWix Editor: Click Add  on the left side of the Editor. Editor X: Click Add  at the top of Editor X.   Click the element you want to add. Select the element in the Editor and click the Connect to Data icon \xa0(or  in Editor X). Select the dataset you want to connect the element to under Connect a dataset.\nChoose what you want to connect to each field under Connection Options or Components.\nNote: The options vary depending on the type of element. For example, most elements have Connection Options while repeaters have a Components section.Tip:If your collection does not have the correct field type, you can add a new collection field when selecting connection options. From the relevant Connection Options field, select Add a new ', 'or XStudio Editor\nIn your Editor, click the repeater, Pro Gallery, or table. Click the Connect to CMS icon  . Click\xa0Create Dataset. If you already have a dataset on your page, click the\xa0Choose a dataset\xa0drop-down and select\xa0Create a New Dataset. Click the\xa0Choose a collection\xa0drop-down and select Products under the Stores Wix app collection.\n(Optional) Click the\xa0Dataset name\xa0field and enter a name for the dataset.\xa0 Click\xa0Create.\xa0 (Repeaters only) Under Connections, click the repeater element you want to connect (e.g. Text, Button, Image).\xa0 Click the relevant drop-downs and select the Wix Stores dynamic collection fields you want to connect or the dataset linking options for buttons and images:\n    \nWix Stores collection fields: Select the relevant fields, for example:\n        \nName (Text): ']",5.001064300537109
I want to add and format text in a Rich Text field in the CMS.,"You want to add and format text in a Rich Text field in the CMS, which is part of the Content Management System (CMS).","[""CMS: Adding and Setting Up Rich Text Fields\nThe Rich Text field allows you to store formatted text for items in your CMS (Content Management System) collection. Your site's font style is used in the Rich Text editor and when the field is displayed on your site. This allows you to keep a consistent look between your site's heading and paragraph style and your Rich Text content.\xa0You can use the field to store content that you want to display on your site. For example, showing details about an item in its dynamic item page version, or showing details about several items in a repeater on a dynamic list page.\xa0You can also use the Rich Text field to store formatted text that visitors submit through a Rich Text input element on a custom form.\xa0Tip: This Rich Text field allows you to apply custom f"", 'ck the Connect to CMS icon  on the text element. Click the Choose a dataset drop-down and select an existing dataset that connects to the collection that includes your Rich Text field. Alternatively, click Add a Dataset, then choose the collection that includes your Rich Text field, give the dataset a name and click Create. Click the Text connects to drop-down in the Connect Text panel and select the Rich Text field you created.\xa0\xa0\nGo to your editor. Go to the page in which you want to display the Rich Text field contents. \xa0 Add a text element to the page: \xa0\n    \nClick Add Elements \xa0on the left side of the editor. Click\xa0Text then drag the relevant text element onto your page.\xa0   Click the Connect to CMS icon  on the text element. Click the Choose a dataset drop-down and select an existing d', 'nect to CMS icon  on the text element. Click the Choose a dataset drop-down and select an existing dataset that connects to the collection that includes your Rich Text field. Alternatively, click Add a Dataset, then choose the collection that includes your Rich Text field, give the dataset a name and click Create. Click the Text connects to drop-down in the Connect Text panel and select the Rich Text field you created.\xa0\xa0Using the Rich Text input element to collect content from site visitorsCreate a custom form that uses the Rich Text input element to submit formatted text to your Rich Text collection field. If you want to collect different types of input from visitors, you can add other input elements to your form.\xa0Wix EditorStudio Editor\nGo to your editor. Add the Rich Text input element:']",9.753447771072388
Im looking for the autoplay toggle for a video.,"The autoplay toggle is located in the ""Autoplay"" section, under ""Video Settings panel"". It is called ""Play the video again and again when it's finished (in a continuous loop)"".","['n toggle to enable or disable it:\n    \nEnabled: A play button is shown on your video. Disabled: A play button is not shown on your video.  ', ""und on manually. \xa0 Disabled:\xa0The video does not play automatically.   Plays in a loop:\xa0Enable the toggle to have your video play in a continuous loop.   Scroll down, and enter a description of the video in the What's this video about? field.\nGo to your editor. Click Add Elements \xa0on the left side of the editor. Click\xa0Media. Click Single Video Players. Click the Vimeo option and drag it to the relevant location. Click Change Video. Paste the video URL in the\xa0What's the video's web address? field. Customize the playback options:\n\nAutoplays:\xa0Click the\xa0toggle to enable or disable it:\n        \nEnabled:\xa0The video autoplays on mute. Visitors can turn the sound on manually. \xa0 Disabled:\xa0The video does not play automatically.   Plays in a loop:\xa0Enable the toggle to have your video play in a continuo"", "" Video. (In the Video Settings panel) Click the Autoplay toggle to choose how the video starts playing:\n    \nEnabled: Your video plays automatically once the site loads. Disabled: Visitors need to click the Play button to start the video.   Click the Plays in a loop toggle:\xa0\n    \nEnabled: Your video starts playing again and again when it's finished (in a continuous loop). Disabled: Your video only plays once.\xa0  Note: The option to play videos in a loop isn't available for all external sources (e.g., Facebook, Dailymotion).Adjust the video player's layoutFrom the Layout panel, you can choose whether or not to show the video's title and its controls, and adjust the size of the Play button to your liking.\xa0To adjust the player's layout:\nClick the Video Player in your Editor. Click the Layout i""]",5.828030824661255
I want to create a new domain name and website with Wix.,"To connect your domain to your site on Wix, you need to upgrade your site first.","[""credibility. By purchasing a plan, you can replace your free Wix domain with a custom domain name, like this: www.mystunningwebsite.comLearn more about Wix's free web hosting."", ""to Wix first.Connect a domainConnect a domain you already own to Wix by changing its name servers. With this connection method, Wix hosts your DNS, while your domain remains registered with its current host.To connect your domain, you need to update the DNS records in your domain host account (usually the company you bought your domain from). Wix Studio for enterprise provides a step-by-step outline to help you.\xa0Once the domain has been connected, it can take up to 48 hours for your domain's new DNS records to propagate and your site to appear worldwide.Get a new domainGet a domain from Wix to give your site a personalized, unique\xa0web address. This makes it easier for visitors to find your site by providing a distinct online space for your company and brand.The Wix Studio enterprise soluti"", ""Purchasing a Domain from Wix\nA domain name is your site's personalized, unique\xa0web address on the web. It's the text that people type into a browser in order to reach your site, for example wix.com. This makes it easier for visitors to find your site and helps to make your web presence more professional, by providing a distinct online space for your company and brand.You can browse and purchase a domain for your site directly from Wix.\nBefore you begin:\nTo connect your domain to your site, you must\xa0upgrade your site. You receive a free domain voucher when you purchase selected yearly Premium or Studio site plans.Purchasing a domain from WixChoose a domain name that suits your business needs. For example, you may want to mention your business name or type of business in your domain name. Se""]",4.793800354003906
I want to customize the email template for my thank you emails in automations.,You can customize the email template for your thank you emails in automations by editing the chosen email template.,"["" to customize:Manage details\nClick Edit under Manage details.\xa0 Click the More Actions icon  and select Edit. \xa0 Edit the details:\n    \nSender's name:\xa0Edit the name that appears in the recipient's inbox. Reply-to email:\xa0Edit the email address people reach when they hit reply.\xa0   Click\xa0Save. Click\xa0Save\xa0again to confirm.Create an email\n(Optional) Click Switch Template to choose a different style for your automated client emails. \nNote: Switching to a different template replaces your existing automated email, and you will lose any previous changes you made.\xa0 Click Edit under Create an email to edit the email template including:\n    \nCustomizing existing elements\xa0in the email.\xa0 Adding more elements\xa0to the email.\xa0  Email attachments(Confirmation and Cancelation email automations only) Select the "", 'email is selected in the Action section. (If editing an existing automation) Click anywhere in the Action section to expand it.\nScroll down to the Create an email section and choose what you want to do:\n    \nClick Edit to update the default template generated by this automation. Click the More Actions drop-down and select Switch template to use an email template from a different automation or email marketing campaign.  \nEdit your chosen email template:\xa0\n    \nCustomize existing elements in the email.\xa0 Add more elements to the email.\xa0 Add dynamic values to personalize the email. Choose where you want to add personalized content:\n        \nIn the subject line of the email:\xa0\n            \nClick Edit next to the subject. Click\xa0+ Personalize\xa0below the subject and select a value from the drop-down.', 'o, you\'ll receive an email in your inbox with instructions.Editing your email templateMake your automated email your own. Add text, images, videos and more to make it eye-catching and reflective of your brand. Add personalized content for a personal touch (e.g. ""Hi David, we noticed you left something in your cart"").To edit your email template:\nGo to Automations\xa0in your site\'s dashboard. Create a new automation or edit an existing one. Make sure Send an email is selected as the Action. Click the Send an email action in your flow to open the panel.\nUnder Create an email, choose what you want to do:\n    \nEdit:\n\nEdit your chosen email template:\xa0\n            \nCustomize existing elements in the email.\xa0\nNote: Some pre-installed automations offer the ability to edit the elements attached to multi']",9.723499298095703
Im experiencing an issue with a strangely large space between the footer and the bottom of the page that cannot be fixed.,"To remove the gap between the footer and the bottom of the page, you can try adjusting the length of the page again or changing the page design.","['can cause a gap to occur between the body and the footer. To remove the gap, you can select a different preset design.Solution 2 | Adjusting the page height Adjusting the height of your page can also remove gaps. This works by getting rid of the space between content on the page, and the footer. To change the length of your page, click and drag the Adjust Page Height icon .\xa0Note: If your page is covered in strips, you will need to click and pull the footer down in order to click the main part of the page.Gaps below the footerThere is always a gap below your footer in the editor, as it allows you to resize the footer quickly and easily. However, you may notice a gap below the footer on the live version of your site.This can occur if the content on your page is shorter than the current page ', ""resized my page, but now there's a gap between the page and the footer. What do I do?You can remove gaps between your page and footer by adjusting the length of the page again, or by changing the page design. Learn more about removing gaps between a page and a footer"", ""ve version of your site.This can occur if the content on your page is shorter than the current page length. There are several ways you can resolve the issue, depending on your design and preferences.Solution 1 | Change the page background colorYou can change your background color to match the color of your footer.\xa0This will make the gap look like it's part of the footer.\xa0Solution 2 | Add content to your pageYour page length is automatically determined by the content and elements you add to it. You can make your page longer by adding additional content to cover most of the viewport.\xa0Note: If you add extra content to your page, you may still see a gap on larger viewports, and a vertical scrollbar can appear on smaller viewports.Solution 3 | Resize the footerResize your footer to make it long""]",8.553050756454468
Im having trouble removing the collapsible text in the Wix Editor. I need help with identifying the Layers icon.,I don't know which Layer icon you are referring to as it is not explicitly stated in the context.,"[""Wix Editor: Adding and Setting Up Collapsible Text on Your Mobile Site\nCollapsible text can help you show information on your mobile site in a concise way that invites visitors to read more. Parts of the text are hidden, and visitors can view the full text by clicking a button that expands it, or a link to a separate page.There are two types of collapsible text that you can have on your mobile site:\nCollapsible text carried over from the desktop editor Collapsible text that you add from the Add panel in the mobile editor. This is mobile-only text, and does not appear on your desktop site.Not sure if it's a desktop or mobile element?Mobile-only elements display a mobile icon  when you click them in the mobile editor.In this article, learn more about:\nAdjusting collapsible text from the desk"", 'Wix Logo Request: Cut Out Tool to Remove Parts of a Shape, Icon, or Text in the Wix Logo Maker\nCurrently, it is not possible to cut out or erase a part of a shape, icon, or text in the Logo Maker.Note:Shapes are always visible in white, black, monochrome, grayscale and transparent files of the logo. We do not recommend using them to cover parts of the elements in your logo.\xa0Check out our logo best practices here.We are always working to update and improve our products, and your feedback is hugely appreciated.', "" add\xa0collapsible text\xa0to your Wix Pro Gallery. If this is something you'd like to see in the future, vote for that feature.""]",6.913588285446167
"Im having trouble updating a PDF on my website using the dashboard CMS. After replacing the PDF in the collection, it doesnt update on the website. I need guidance on enabling sandbox collections and syncing them with live collections to resolve this issue.","I don't know how to sync your sandbox collection items to your live site after updating a PDF on your website using the dashboard CMS. You might want to try checking if you're syncing the correct collection, selecting all relevant items to sync, and confirming the sync operation in your editor. If you're still having issues, you may want to contact your platform's support team for further assistance.","[""ections. Click\xa0Publish\xa0if you are ready to make the changes go live.\xa0If you've enabled sandbox collections: To publish sandbox collection content to your live site, make sure to sync your sandbox collection to your live collection.\xa0"", ""n a live collection, making it different from what's in the sandbox collection. However, the structure of both collections remains the same. If you want to see your live collections in your site's dashboard, you need to sync your sandbox collection with your live collection.Syncing a Sandbox collection to a Live collectionWorking on your sandbox collections won't change the appearance or functionality of your live site. When you're ready, you can transfer the content from your sandbox collection to your live collection. If your live collection already has content, you have the option to replace it with the content from your sandbox collection.Learn how to sync your sandbox collection to your live collection.\xa0"", ""d items from Live to Sandbox: Sync only the selected items from your live collection to your sandbox collection. Erase items in Sandbox and replace with Live items: Replace the items in your sandbox collection with the live collection items. \n   Click Sync to confirm.\xa0\nGo to your editor. Click CMS \xa0on the left side of the editor.\xa0 Click Your Collections. Click the relevant collection. You should see Sandbox Collection at the top to indicate you're in the sandbox testing collection.\nChoose what you want to do:\xa0Sync your sandbox collection items to your live collection\nSelect the items you want to sync to your live site. If you want to sync all items, skip this step.\xa0 Click Sync content at the top right. Select the relevant option and click Sync:\xa0\n    \nSync all items from Sandbox to Live: Sy""]",11.149662971496582
How does the pricing for Google Ads work?,I don't know.,"['2 and on others you’re charged $10. At the end of the month, your charges won’t exceed $152 (that’s 30.4 multiplied by your $5 budget, as explained in the FAQ above).Even though your campaign costs varied (tipping above and falling below your $5 budget from day to day), at the end of the month you will still be charged for the amount you budgeted.Where does my live ad appear?Your campaign can appear in Google search, YouTube or a Google partner website (AKA Google Display Network).Note: Showing ads on Google partner websites is helpful because it puts your ads in front of people before they start searching for what you offer. Reach potential customers while they are doing unrelated activities online (e.g. browsing their favorite websites, showing a friend a video, or using apps on mobile d', 'rds your ad credit which is spent on ad clicks.Does Wix charge a fee?Wix gets 15% of your payment for running and optimizing your campaign, the remaining 85% goes towards your ad spend which is spent on ad clicks. Prices do not include VAT, which is determined based on your billing country.What does my ad credit include?Your ad credit may include your monthly subscription, any rollover ad credit from previous months, as well as any qualifying Google Ads credit applied to your account. If you pay in a supported currency (e.g. EUR, GBP, JPY, USD) the ad credits are in the same currency. For all other currencies, ad credits in your dashboard show as USD.How is my ad credit spent?Google Ads use PPC model of digital advertising. PPC stands for pay-per-click, a system where the advertiser pays a', '5% of your payment for running and optimizing your campaign, the remaining 85% goes towards your ad budget which is spent on ad clicks.How do I know what budget to set for my business?We recommend a monthly budget that is about 5% of your monthly business revenue. However, you can start as low as $150 USD a month.What does my ad credit include?Your ad credit may include your monthly subscription, any rollover ad credit from previous months, as well as any qualifying Google Ads credit applied to your account. If you pay in a supported currency (e.g. EUR, GBP, JPY, USD) the ad credits are in the same currency. For all other currencies, ad credits in your dashboard show as USD.It is possible to continue running an ad with existing ad credit, even if your Google Ads with Wix subscription has e']",9.27903437614441
I want to retry a subscription payment using the same card.,"To retry a subscription payment using the same card, you need to enable grace periods and recurring retries in your Wix site's subscription settings. You can choose how to retry payments during the grace period by clicking on ""Retry a customer's payment method automatically during grace period"" under the ""Recurring payments"" section.","[""t providers, you must first cancel all active recurring plans, switch providers, and then ask your clients to repurchase the same plan.Dealing with failed paymentsWhen a client's credit card is cancelled or expires, or when there are insufficient funds to cover the subscription, you do not receive payment. This automatically cancels your client's plan.\xa0If the client wants to continue their subscription with a new credit card, they need to purchase a new plan."", ""s intended to avoid excessive debt.\xa0 When you enable grace periods, you enable the automated failed payment and successful payment emails by default.\xa0 In some cases, the system cannot make recurring payment attempts. This can happen for many reasons, including if the card attached to the customer's original payment method was reported lost or stolen, for example.\xa0To set grace periods and recurring retries for your subscriptions:\nGo to Subscription settings in your site's dashboard. Enable the toggle next to Grace Period.\xa0 Enter the grace period you want to offer clients who miss their recurring payments. Click the toggle next to Retry a customer's payment method automatically during grace period to choose how you want to retry payments during the grace period:\n    \nEnabled: The system auto"", 'online for a customer Frequently asked questions (FAQs)Clients updating their payment methodClients can update the payment method they use on their active recurring subscriptions. This is useful to avoid having their payments fail, their subscriptions canceled, or going into a grace period. This can happen when an existing payment method, such as a card, is due to expire soon.If payment fails, and the subscription is canceled, your clients will have to purchase a new subscription using a valid payment method. You can advise your clients on how to update their payment method using the steps below.To update your payment method:\nLog in to the relevant Wix site.\xa0 Go to the My Subscriptions section of the Members Area. Click the relevant plan. Click Update Payment Method.\xa0\nClick Credit/Debit Ca']",9.946829080581665
My website isnt showing up on Google. I checked if its indexed and nothing showed up. I need help with allowing search engines to index my site and submitting my sitemap to Google.,I don't know how to verify your domain ownership with Google or submit a sitemap to Google Search Console. You may want to check the steps provided in the context for more information on how to do this.,"[""another domain host.Tip:It can take some time for changes to your site's pages to appear in Google search results. If you want your changes to appear quicker, you can try to request indexing for the page.Manually submitting your sitemap to search enginesEach search engine has their own webmaster tools and their own method for submitting sitemaps. Check the steps below for the search engine that you want to submit your sitemap to.\xa0Important:Before you can submit your sitemap to search engines, you need to verify your ownership of your site's domain with them.\xa0Learn how to verify your domainLearn how to submit a sitemap to:Google\nGo to Google Search Console. Select your site from the drop-down. Select Sitemaps. Enter the URL slug of the sitemap you want to submit under Add a new sitemap.\nFor"", 'nce you have verified your site, you can submit your sitemap directly to Google via Google Search Console to make it easier for Google to crawl and categorize your site. Click here to learn more.\xa0Note:The waiting period for your site to be indexed is determined by the search engines themselves and is the same for all websites (not just Wix sites).', 'Time Required For Your Site to Appear in Search Engines (Google)\nThere is no guaranteed time frame in which your site will be indexed and appear in Google or other search engines.\xa0Wix guarantees that all of the text and meta tags on your site are scanned by search engines, however, it is the quality of your website that determines if and how you will rank. Read best practices for getting your site found on Google for more tips.\xa0Click here to check if your site has been indexed.You can speed up the time that it takes for your site to appear in search engine results by verifying your site:Verify your site ownership with Google Search ConsoleVerify your site ownership with Bing Webmaster ToolsOnce you have verified your site, you can submit your sitemap directly to Google via Google Search Co']",7.784711122512817
Im having trouble verifying my business Wix Account to receive payments. The error message says my company couldnt be verified based on the Company number I provided. Its asking me to re-enter the Company number and upload a matching company document.,I don't know.,"['account The name of the business checking account needs to be visible and clear and match the legal name of the business listed on the company document, and also the legal company name in your Wix Payments dashboard for a\xa0business Wix Payments accountGuidelines for uploading bank statements, voided checks and bank lettersBanking documents may be rejected if:\nThe document is blurry The document is not legible (font too small) The document is torn or damaged The document is rotated or upside down The image is a mobile screenshot The full account numbers are not displayed The name/company on your document do not match details in your account The account numbers are incorrect It is not a bank statement, but a direct deposit form The voided check is not printed by a financial institutionPlease ', ""passed and you've verified the information is correct and matches your bank account details, contact Wix Customer Care. We will be happy to investigate this issue further.\xa0Business account\nMake sure you've written your personal and company information correctly.\xa0\n    \nYour first / middle / last name and your date of birth, must match those listed in your photo ID.\xa0  \nDouble check that you've entered your bank account number(s) correctly. Your company's name and its registration number/tax ID must match the company's registered information. Your Doing Business As name should match what appears on your customers' statements. Enter a physical address to verify your account. PO Boxes are not accepted as a valid address. Upload an address verification document, such as a utility bill, to confir"", ""e listed in your photo ID\nYour company's name and its Business Number must match the company's registered information Enter a physical address to verify your account. PO Boxes are not accepted as a valid address Your bank statement / document should include the bank logo, as well as your account number and the account holder name If required, upload a document that proves the validity and ownership of the Business Number during registration Confirm that the Legal Business Name, Shareholder and Business Number entered in the form matches those associated with your business bank account.FAQsClick a question to learn more about setting up your account.What happens after I submit my details to set up my Wix Payments account?After submitting your details, you are required to go through a verifi""]",4.787888050079346
I need to grant a developer access to our Wix site to integrate the Beam payment method. Im unsure about the specific permissions I should grant to ensure the sites safety.,"To grant a developer access to your Wix site and integrate the Beam payment method, you should assign the Co-Owner role with ""Connect and manage a 3rd party payment provider"" permission. This will allow the developer to connect and manage the Beam payment method on your website, while maintaining full control over your site's settings and security.","[""Wix Payments: Assigning Payments Roles\nYou can allow co-owners, accountants or other collaborators to manage payments settings in your Wix site. Depending on the role you assign, your collaborators can:\nConnect and manage a Wix Payments account Connect a 3rd party payment provider View payments, payouts and settlement reports Add funds Issue refunds Dispute chargebacksIn this article, learn more about:\nAvailable payments roles Assigning a payments role Frequently asked questions (FAQs)\xa0Available payments rolesDepending on where you're located, there are a number of options available for people to collaborate on the payments aspects of your site.Admin / Co-OwnerThe Admin (Co-Owner) has full access to manage the Accept Payments dashboard with the same permissions as a Payments Admin (see bel"", ""Wix Payments: Ensuring Your Business is Ready for Sales\nStart accepting payments for your business with Wix Payments. Learn what information must be included on your website.Before you begin, please make sure:\nWix Payments is available in your country You’ve upgraded to a Premium or Studio site plan that supports payments Products or services you offer don’t appear on the Wix Payments: Prohibited Products and Services\nNote: Some types of businesses and services are not supported by Wix Payments. You may still be able to process payments with a different payment provider You’ve completed your Wix Payments account setup\nNote: Your Wix Payments account has to be verified before you're eligible for payouts to your bank accountIn this article, learn about Wix Payments requirements for your site"", ""2.0 authorization. Enjoy Wix's enterprise-grade security for peace of mind.\nGet startedIf you're ready to dive in, head to our Wix Studio developers hub to get started.""]",6.64190936088562
Im having trouble resizing the image and adding text to a new section I added to my site on Wix editor.,"I'd be happy to help you with your question, but I don't see any information about struggling with image resizing or adding text to a section in the provided context. 

However, based on the general instructions and steps provided for using the Image Editor icon in Wix's editor, it seems that you can resize images by:

* Selecting an existing post or creating a new one
* Opening an existing post
* Clicking the Image Editor icon above the image
* Using the available tools in the Photo Studio to edit your image

As for adding text to a section, you can do so by:

* Clicking on any section in your site's dashboard
* Selecting the section where you want to add text
* In the toolbar above the section, clicking the Image Editor icon (to open the Image Editor)
* Using the available tools in the Photo Studio to edit your text","[""dit the text where necessary before you publish the changes to ensure that it aligns with the\xa0Wix Terms of Use, and that you have all the necessary rights and licenses to use and publish this content.To adjust your section content:\nClick the section in your editor. Click the content you want to change or adjust:\n    \nText:\n\nSelect the text box. Click Edit Text. Make the text changes as needed. (Optional) Use the panel to change the text font, size, color, and more.   Image:\n\nSelect the image. Click Change Image. Select from a range of stock photos or site files, or upload your own. Click Choose Image. (Optional) Click the icons to crop your image, add a frame, and more.    What's next?\nCustomize your sections to complement your pages and brand. Learn about everything you can do with\xa0Wix's "", ""ge to resize it.Additional edits to an imageYou can make further edits to images using the Wix Photo Studio. Quickly access the Wix Photo Studio by clicking on the Image Editor icon . Try the Wix Photo Studio for its easy drag-and-drop feature, dynamic content options, and a variety of professional templates.To make further edits to an image:\nGo to Blog\xa0in your site's dashboard. Open an existing post or create a new one. Select the image you wish to edit.\xa0 In the toolbar above the image, click the Image Editor icon .\nUse the available tools in the Photo Studio to edit your image.\xa0 Click Save to implement the changes you made."", 'Wix Editor: Image Issues\nIf you are experiencing issues with your images on your site, please follow the steps below:\nMake sure that the files you are uploading meet the requirements. Click here for guidelines. Try viewing your site on another device to see if the image issue occurs there as well. Click any ""?"" inside the editor and type your problem. You might find the answer you are looking for. Follow our general interactive tutorial here.If you are still having problems after completing the steps above, click here to contact Customer Care. Please also provide a screenshot\xa0of the issue.']",19.310513973236084
Im having a glitch on my site where the text on one of my menu items wont update.,I don't know.,"[""element hasn't been added to the menu boxIf you have edited your mobile site recently, you may have moved the element to the menu box. To move the element out of the menu box:\nOpen the menu box in the mobile editor. Right-click the element. Click\xa0Move to. Click where to move your element."", 'er.What browser are you using?Go to www.whatismybrowser.com to find out if your browser is up to date.\xa0', 'ery text by\xa0changing the font of your site.']",1.5661132335662842
