question,answer,contexts,latency_seconds
I would like to change my billing cycle from 2 years to monthly payments.,"You cannot change your billing cycle to monthly payments, as this is not an available option for your current plan.","['ment cycle it is not possible to change it. If you select a yearly billing cycle, you can not change to a monthly cycle, nor can you to change from a monthly cycle to a yearly billing cycle.', ' the\xa0relevant plan.\xa0 Click Change Billing Cycle.\nSelect your new billing cycle. Click Continue. Review your billing information and click Confirm.']",4.209224224090576
I would like to know how to set up a policy agreement checkbox during checkout in Wix Stores.,"You can enable the Policy Checkbox for Online Programs checkout by adding it to the Checkout Page. To do this, you'll need to create a hidden page for each policy and link to those pages from the footer of regular site pages. 

To set up a policy agreement checkbox during checkout in Wix Stores, follow these steps:

1. Create a new page for each policy.
2. Add relevant information to each page, including text with the policy name and links to the relevant policy pages.
3. Hide the policy pages from your site menu and search engines.
4. Create a new HTML element on each policy page (e.g. a checkbox or radio button) that will be checked by default if the user wants to agree to the terms and conditions.

By following these steps, you should be able to set up a Policy Checkbox for Online Programs checkout in your Wix Stores.","['Wix Online Programs Request: Adding a Policy Checkbox to the Checkout Page\nCurrently, it is not possible to add a Policy (Terms & Conditions) checkbox to the Online Programs checkout.We are always working to update and improve our products, and your feedback is greatly appreciated.', ""to enable it. (Optional) Select the Checked by default checkbox if you want the agreement checked by default.  Displaying policies in your site's footerIn addition (or instead of ) displaying policies in the footer of the Checkout Page, you can display policies in the footer of regular site pages. To do so, you'll create a hidden page for each policy and link to those pages in the footer.Wix EditorStudio Editor\nFor each policy you want to display, add a new page to your site. Add the relevant information to each page you created.\xa0 Hide the policy page from your site menu.\xa0 Hide the policy pages from search engines. Add text with each policy name to your footer and link to the relevant page.\nFor each policy you want to display, add a new page to your site. Add the relevant information to ea""]",18.07796669006348
I would like to know the cost of 1 business starter Google Workspace email.,"The cost of 1 business starter Google Workspace email is $0 with a 50% sale, as long as you have already purchased a Google Workspace plan.","[""er,\xa0Google does not allow access to some of its services in certain countries/regions, such as China, Crimea, Cuba, Iran, Myanmar, North Korea, Sudan and Syria. For more detailed information about Google Workspace availability, you can contact\xa0Google Workspace Support.\xa0How much does a business email cost? Business email prices depend on a few factors, including the Google Workspace plan you choose. Business emails are purchased separately from Premium plans or Studio plans.Note: You don't need an active upgrade plan to purchase a business email.Can I purchase more than one business email? You can purchase several emails for each domain, for example, info@mystunningwebsite.com and support@mystunningwebsite.com. If you have already purchased a Google Workspace email, you can also purchase ad"", ""Google Workspace Business Email Sale - Save 50%\nFrom time to time we offer a 50% sale on your connected domain's first Google Workspace business email purchase. When the sale is available, you will see a sale banner in your Wix account to let you know.\xa0Every Google Workspace business email includes:\n1 email address @ your domain. 30 GB of cloud storage per user. Access to a full suite of Google Workspace tools.Learn more about choosing a Google Workspace plan and purchasing a Google Workspace business email.Important Sale Information:\nThis promotional offer can only be used towards a domain's first business email purchase.\nHowever, if you purchase more than one business email in a single purchase, the discount applies to all business emails. This promotion applies only to yearly business e""]",10.2709002494812
I would like to unpublish my site.,You would like to unpublish your site.,"[""elect Unpublish in the dashboard window. Click Unpublish in the pop-up to confirm.\nGo to Settings in your site's dashboard. Click Website settings. Click Unpublish at the top of the page.\xa0 Click Unpublish in the pop-up to confirm.Republishing your siteYou can republish your site if you want to make it accessible to visitors again.\xa0To republish your site:\nGo to your site's editor. Click Publish at the top right. (Optional) Click\xa0View Site\xa0to be taken to your live site. Click\xa0Done.Note:If your site is unpublished for more than a few days, your SEO ranking may be affected.FAQsClick a question below to learn more about unpublishing your site.Can I hide my site without unpublishing it?Yes, you don't need to unpublish your site completely if you don't want it to be found in Google. You can simpl"", 'ADI: Unpublishing Your Site\nUnpublish your site at anytime. After you unpublish your site, it will no longer be accessible to site visitors.You can publish your site again at any time, however, if your site was unpublished for more than a few days, your SEO ranking may not be affected.\xa0To unpublish your site:Access your Site Manager.Click Unpublish.Click Unpublish to confirm.Tip:If you want your site to remain accessible to users with a direct link, but do not want it to appear in Google search results, you can hide your site from search engines. Click here to learn more. \xa0']",8.440186738967896
I would like to view my invoices.,"You can view your invoices by clicking on the ""Orders"" tab and then selecting the relevant order from the list of orders you have created.","[""ine, the order appears in the Orders tab.Viewing invoices you createdYou can view a specific invoice by going to the relevant order in the Orders tab and clicking View Invoice. You can also print the invoice, resend it by email, or share it as a link.Tip:To view a list of all your invoices, go to the Invoices tab\xa0in your site's dashboard.To view your invoices:\nGo to Orders in your site's dashboard. Click the relevant order. Click the More Actions button. Select View Invoice. (Optional) Share, print, or email the invoice using the links at the top."", ""ew of payments made, outstanding and overdue (within the time period selected). Below this, you'll see a list of all invoices you've created.Filter, search and sort to find the invoices you need. Each invoice will have a status attached:\nDraft: The invoice has been saved as a draft, but has not been sent to your customer. Sent: The invoice has been sent to your customer. Your customer can view and print the invoice. Viewed: The Viewed icon \xa0\ufeffappears if the invoice was opened by your customer. Hover over the icon for more information. Paid: The invoice was paid in full online, or you manually marked the invoice as paid. Partial: The invoice has been partially paid. Hover over Partial in the Status column for more information. In Process: Your customer has begun the payment process, but the ""]",9.183440685272217
"I'm attempting to redesign the product page of my Wix Store. I need guidance on customizing the layout, image display & button text.","To customize the layout, you can add a new element to your Product Page and adjust its settings. You can also change the font styles, colors, and layouts for individual elements such as buttons and product options. However, adding an expand or magnifying effect for images in every layout is not currently available.

Regarding image display, Wix Stores provides several options for customizing product images, including the ability to add a wishlist and social share icons. You can also customize the background color of product options and quantity boxes.","['Wix Stores Request: Additional Customization Options for the Product Page\nCurrently, you can make various customizations to the Product Page, including changing the layout, image display, button text, and more. You can also add a wishlist and social share icons. Learn more about customizing the Product Page.The following customizations are not yet available:\nAdditional layouts for product images Adding an expand or magnifying effect for images to every layout Customizing each Product Page element individually\xa0 Changing the background color of product options and quantity boxes Displaying a product ribbon on the Product Page Adding “Instagram” and “Share this product” to social share icons\xa0 Customizing the previous / next navigation linksWe are always working to update and improve our produ', ""Wix Stores: Designing Your Storefront\nNo matter what look you're going for, Wix Stores' lets you bring your design vision to life.Wix Stores is made of many different elements - from the Product Gallery where you display your products, to the Product Page, the Shopping Cart, and more. In each of these elements, almost all the fonts, colors, styles, and layouts can be customized.To get started, go to the element you want to customize, click it, and click the Settings icon .\xa0Want to learn more?Check out the full course in Wix Learn on building your store or skip to the last video on designing and publishing your store.Learn how to customize your:\nProduct galleries Product page Category page (not yet available for all) Product quick view Cart page Cart Icon Side Cart Thank You page""]",15.575290203094482
How can I customize my wishlist page?,"To customize your wishlist page, you need to follow these steps:

1. Click the Product Page in the Editor.
2. Click Settings.
3. Click the Wishlist tab.
4. Customize the button using the available customizations.
5. Click the Product Page in the editor again.
6. Click the Action Buttons.
7. Click the Wishlist button.
8. Customize the Add to Wishlist and Remove from Wishlist states using the available options.

By following these steps, you can customize your wishlist page by making changes to colors, fonts, button styles, and more.","['e available customizations.\nClick the Product Page in the Editor. Click Settings. Click the Wishlist tab. Click Add Wishlist.\nClick the Product Page in the editor again. Click Settings. Click the Wishlist tab. Customize the button using the available customizations.\nClick the Product Page in the Editor. Click the Plugins icon . Click Wishlist. Click Add.\nClick the Product Page in the Editor again. Click the Action Buttons. Click the Wishlist button. Click Design Wishlist Button. Customize the Add to Wishlist and Remove from Wishlist states using the available options.Step 3 | Customizing the My Wishlist pageThe My Wishlist page is where customers can view and keep track of their favorite products. You can optionally add an ""Add to Cart"" button to make it easy for customers to make purchase', ""list icon to add an item to their personal list.To get started, click Add Wishlist. The wishlist icon is added to the Product Page next to the Add to Cart button. A personal wishlist page appears in each customers personal Members Area.For complete instructions on adding and customizing the wishlist, click here.Customizing the Product Page designYou can customize the colors, fonts, button styles and more to create a look that suits your store's vibe. To get started, click the\xa0Design tab.Tip:Available customizations may vary depending on the layout and setting options you chose.Customize design options:Backgrounds & BordersSelect a color for each of the available options and drag the slider to change the opacity.Product Details\nAlign product details (e.g. product name) left, right, or cente""]",16.141560316085815
I'm interested in customizing the layout of my products in a grid gallery,"To customize the layout of your products in a grid gallery, you need to follow these steps:

1. Go to your editor.
2. Click Add Elements on the left side of the editor.
3. Select Grid Product Gallery.

Then, click Choose Category, select which category you want to display, and finally, choose how many products you want to display per row in the grid gallery (either All Products or a specific number).","['ents \xa0on the left side of the editor. Click Store. Select the element you want to add.Grid Product GalleryThe Grid Product Gallery displays products in a grid layout. Add a gallery to any site page and then decide what to display: All of your products or one specific category. \xa0Next steps:Click the gallery and Choose Category, then select which category you want to display.\nSlider Product GalleryA slider gallery is the perfect way to show off your products. Customers can click the navigation arrows to view more.\xa0Tip:You can display up to 32 products in a Slider Gallery.Next steps:Click the gallery and Choose Category, then select which category you want to display.\nRelated Products Gallery/Best Seller GalleryShow your customers other products that might interest them. After adding this ele', 'k the gallery in the editor. Click Choose Category. Select an option:\n        \nDisplay all your products: Click All Products. Display one category: Click to select a category.    Next steps:Learn how to customize your Grid Gallery for desktop and for mobile.Adding a Slider Gallery & selecting a category to displayA Slider Gallery is the perfect way to show off your products. Customers can click the navigation arrows to view more products.\xa0Notes:\nYou can display up to 52 products in a Slider Gallery. You can customize the slider gallery to turn it into a Related Products \xa0or Best Sellers gallery.\xa0To add a Slider Gallery and select a category to display:Wix EditorStudio Editor\nGo to your editor. Go to the page to which you want to add a gallery. Click Add Elements on the left side of the edi']",14.043895483016968
I'm a sole trader in the UK. What account type is best for me?,"You're a sole trader in the UK. Based on the context, the most suitable account type for you would be an Individual account.","[""Wix Payments: The Difference Between Account Types\nWhile setting up your Wix Payments account, you're asked to select an account type depending on how you do business. Usually, this can be either an individual or a business account.\xa0There may be other account types available with specific requirements for your region, such as a sole proprietor in the United Kingdom, or a partnership in Austria. \xa0Selecting the correct account type will help you to manage your Wix Payments account in the best way for your business.\xa0In this article, learn about:\nIndividual accounts Business accounts Regional account types Differences between the account types Frequently asked questions (FAQs)Individual accountsChoose this account type if you're doing business as an individual. We recommend this option if you "", ' Payments account.\xa0Currently, regional differences apply to the following locations / account types:\nSole proprietor (United Kingdom): UK sole proprietors are required to submit a Unique Taxpayer Reference (UTR) number when setting up their Wix Payments account. Acceptable ID, business bank account details and a physical address are also required.\xa0 Sole proprietor (Italy): Sole proprietors in Italy are required to submit a codice fiscale number when setting up their Wix Payments account. Acceptable ID, bank account details and a physical address are also required.\xa0 Sole proprietor (Switzerland): Sole proprietors in Switzerland may submit a BID / UID number when setting up their Wix Payments account. Acceptable ID, bank account details and a physical address are also required. Partnership /']",9.892399787902832
Im encountering an issue with my payment settings on my unpublished website. The error message says that payouts are on hold.,I don't know.,"['s are placed on hold if there is an issue blocking your payout. Once the issue has been identified and resolved, the payout will be added to your next scheduled payout. Learn more about payouts on hold.', 'About Payouts on Hold\nPayouts are placed on hold if there is an issue blocking your payout. The held amount includes the payout on hold, plus any other available funds that cannot be sent to your bank because of the issue. Once the issue has been identified and resolved, the payout will be added to your next scheduled payout.\xa0Payouts are placed on hold if:\nYou have a failed payout. You have an unresolved verification issue.Click on the payout in your Wix Payments dashboard to see the reason for the payout failure and for instructions on how to resolve it. See example:Note:If you have grouped payment methods active in your Wix Payments account, your payouts on hold status applies to whichever group is experiencing an issue.']",5.996801137924194
"Im experiencing an issue with my website automation. Despite receiving form submissions, the trigger for my automation is not working. The automation is set to trigger immediately after the form submission.",I don't know.,"[""hboard. Click the relevant automation and view statistics information in the panel on the right.Step 2 | Check your trigger and filter configurationSome triggers have filters (e.g., selecting a specific form on ‘Form Submitted’ trigger), and your automation might not be triggering since it's not passing the filter configuration.\nGo to Automations\xa0in your site's dashboard. Hover over the relevant automation and click the More Actions icon . Click Edit. Click on the trigger to see its settings and filters, making any updates necessary. Click\xa0Save. Step 3 | Check the delayWhen setting up your automation you might have set up a delay to make the automation wait before performing some actions. If you notice that some actions don’t execute when expected, go back and check that delay.\nGo to Autom"", ""than the contact's main/primary email.Contacts you hold only one email address for are not affected.If you're logged in and testing your form using multiple email addresses, your site will recognize that these are all from your login and will merge them under one contact. For this reason, the automation will not be delivering emails as you may expect.Step 1 | Check that the form was successfully submittedYou'll be able to see all submissions in your form's submissions table.Step 2 | Check that the right form is selected as part of your triggerIf you've set a specific form to trigger your automation (rather than any form), make sure you've selected the right form.Step 3 | Make sure there is an email/phone field in your formWhen your automation's trigger is Form submitted, and has Include tr""]",8.838693857192993
"Im experiencing trouble with the website editor. Theres a stray logo on the published version that doesnt show up in the editor, making it impossible to correct.",I don't know.,"[""Wix Editor: Differences in Live Site and Editor\nYou may notice differences between your live site and the editor.\xa0In most cases, this occurs when you have saved changes in the editor but not yet published them. Make sure to click Publish in your editor to check if this is the reason for the differences.\xa0If you are still unable to see the changes on your live site, follow the steps below.Important:Make sure you're also using a supported browser. Outdated browsers such as Internet Explorer 10 may display rendering issues between your editor and the live site.\xa0Changes in the editor missing on the live siteIf you've made changes in your editor that do not appear on your live site:\nClick Publish in your editor, then check your live site to see if it has updated.\xa0 If you're receiving an error wh"", ""in your editor, then check your live site to see if it has updated.\xa0 If you're receiving an error when publishing, click here.\xa0 Follow the steps in the Wix Technical Assistant to resolve the issue.\xa0Changes on the live site missing in the EditorIf you notice changes that appear on your live site are missing in the editor:\nCheck your site history to locate the last saved version with the changes. You can restore your editor to the version with the changes if you've saved over them. Make sure you're checking the correct page in your editor that corresponds to the page on your live site with the differences. Learn how to find the URL of a specific page in your editor.\xa0 Follow the steps in the Wix Technical Assistant to resolve the issue.\xa0Other reasons for differences\nFont differences can occur""]",8.920671701431274
Im having trouble figuring out which PayPal account is connected to my site and where a payment went after connecting a second account.,I don't know.,"["" to:\nView your provider credentials Switch your provider account Frequently asked questions (FAQs)Viewing your provider credentials\nGo to Accept Payments on your site's dashboard. Click Manage next to the payment provider / method you want to check. View your current provider credentials in the Account information section.\xa0Switching to a different account\nGo to Accept Payments on your site's dashboard. Click Manage next to the payment provider / method you want to change.\nFollow the relevant steps depending on your provider:\n    \nPayPal:\xa0\n\nEnter the email address of your desired account in the Account information section. Click Save.   Stripe:\xa0\n\nClick Change account. Enter your Stripe credentials and click Continue.   Other payment providers:\n        \nEnter the credentials of your desired "", ""ddress / account with PayPalPayPal automatically sends an email to confirm the address you've provided when setting up your account. If you haven't received this email, or are unsure whether you've already confirmed, go to PayPal to confirm your email address.\xa0Note: If you have misspelled or added an incorrect email, you need to confirm the correct email with PayPal and reconnect your account to Wix.Tip: You can get a clue of which email address you've used in the Accept Payments page. A partially visible email can be seen under PayPal once the provider is connected.\nMake sure the purchase amount meets the minimum payment thresholdSome payment providers have a minimum payment threshold (e.g. $1.01). Payments below this amount will not be processed.\nFor PayPal in the US, the threshold is $1""]",8.3827064037323
Im having trouble resizing the gallery widget in the desktop editor.,"To resize the gallery widget in the desktop editor, you can try the following methods:

1. Click and drag the handles on the gallery's edges.
2. Drag the Stretch icon (represented by the Stretch to full width toggle) from the Inspector panel.
3. Increase or decrease the Margins slider in the Inspector panel.

If none of these methods work, it is possible that your gallery is set to scroll vertically or be horizontal with a fixed height, and adjusting its size may not be possible without disabling this option.","[""es\nClick the relevant gallery in your Editor. Click and drag the handles on the gallery's edges to resize it.\xa0Note:If you're unable to resize your gallery using the stretch handles, it's probably already set to full width. You can disable this option if needed.Stretching a gallery to full-width\nClick the gallery in the Editor. Click the Stretch icon . Click the Stretch to full width toggle:\xa0\n    \nEnabled: The element is stretched to the full width to fit your screen. Disabled: The element is not stretched to fit your screen.   (Optional) Drag the Margins slider to increase or decrease the space on either side of the gallery.Note:The margin limit for full-width galleries is 80 pixels.Aligning your gallery image textCertain galleries display image titles and / or descriptions to give your vi"", ""ector panelFrom the Inspector panel, you can adjust your gallery's size, position and behavior across breakpoints. These settings can help to ensure your gallery is responsive and looks great in every screen size.\xa0Making your gallery responsiveThere are many different ways to ensure your gallery is responsive to all screen sizes. Read below to choose the best method for your design needs.Check the gallery's size, docking and marginsYou can show the same gallery layout on all screen sizes. We recommend using a fluid measurement (e.g. %, vh, vw) to set the size of your Pro gallery, so it resizes automatically and in relation to your visitor's screen.\xa0Tip:It is not possible to adjust your gallery's height when:\nYour gallery is set to scroll vertically.\xa0 Your gallery is horizontal with a fixed""]",15.657463788986206
"Im having trouble updating the terms & conditions checkbox at checkout in Wix Stores. I confirmed that I have a ""Products"" section in my sites dashboard.","I don't know. This question is not provided in the context, and it would require further information about your specific issue or situation with the Terms & Conditions checkbox on the checkout page of your Wix store to provide an accurate answer.","['Wix Online Programs Request: Adding a Policy Checkbox to the Checkout Page\nCurrently, it is not possible to add a Policy (Terms & Conditions) checkbox to the Online Programs checkout.We are always working to update and improve our products, and your feedback is greatly appreciated.', ""Wix Stores: Editing Multiple Products at the Same Time\nSave time by updating multiple products at once instead of editing them one by one. Bulk edits can be done in a number of different ways. Select the method that works best for you.In this article, learn how to:\nMake bulk updates in your site's dashboard Make bulk updates using a spreadsheet Make bulk changes to inventory\xa0Making bulk updates to products from your site's dashboardSave time by making a wide variety of changes right in the Store Products tab in your site's dashboard. You can change the base price, set a sale price, add the same info section and much more.To make bulk changes in your site's dashboard:\nGo to Store Products in your site's dashboard. Select the products you want to change:\n    \nAll products: Select the checkbo""]",9.699580669403076
"Im having trouble with the verification process for my Wix Payments account. Specifically, my documents arent being accepted.",I don't know.,"['et up my Wix Payments account?After submitting your details, you are required to go through a verification process.\xa0Can I switch between account types?How do I get help with the set up?Contact Wix Customer Care and we would be happy to assist.Video tutorialWatch the video below to learn more about setting up your Wix Payments account.\n', ""passed and you've verified the information is correct and matches your bank account details, contact Wix Customer Care. We will be happy to investigate this issue further.\xa0Business account\nMake sure you've written your personal and company information correctly.\xa0\n    \nYour first / middle / last name and your date of birth, must match those listed in your photo ID.\xa0  \nDouble check that you've entered your bank account number(s) correctly. Your company's name and its registration number/tax ID must match the company's registered information. Your Doing Business As name should match what appears on your customers' statements. Enter a physical address to verify your account. PO Boxes are not accepted as a valid address. Upload an address verification document, such as a utility bill, to confir""]",7.945546150207519
What are the collection limits in Wix Store?,I don't know.,"[""Wix Stores: Limits & Recommended Guidelines\nTo ensure that the Wix Stores platform remains stable and that your online store is usable and fast, Wix has set some limitations.Wix Stores platform limits:\nProducts: You can upload up to 50,000 products from the Wix Stores Dashboard manually or by CSV import. Product Options per Product: Each product can have up to 6 product options (e.g. color, size, material). Choices per Product Option: Each product option (e.g. size) can have up to 100 option choices (e.g. Green, Blue) Product Variants: You can create up to 1,000 variants per product.What happens if you exceed any of these limits?When you approach or exceed a limit, you'll first receive a notification in the Wix Stores Dashboard. When you exceed one of these limits, you’ll receive an error "", "" but you are unable to add more if they exceed the new quota.\n\nFor example, consider a free site with 10,000 collection items that you upgrade to a plan that includes 4,000 items. In this case, your items exceed the limit in the new plan. In order to add more items, you need to delete existing items until your item count is under 4,000, or upgrade to a plan with more items. We will not delete any items exceeding the limit, but you can't add more until you take action.Does the 10,000 collection item limit include Wix app collections?The 10,000 collection item limit specifically applies to collections you create. This means it does not extend to collections created by Wix apps. This limit offers plenty of room to develop your site, without impacting the available space for your apps, product""]",10.216193675994871
"How do the payment processing fees for credit card, PayPal, and Apple Pay work in Canada?","I don't know how the payment processing fees for credit card, PayPal, and Apple Pay work in Canada.","['m:\xa02.1% of the transaction amount + 0.20 GBP USA:\xa02.9% of the transaction amount + 0.30 USD Canada:\xa02.9% of the transaction amount + 0.30 CADNotesThe currency used in your Wix account must match the currency in your Wix Payments account.\xa0If the currencies do not match, the transactions may be declined.\xa0Learn how to change your currencyIn this article, learn about:\nAdding Apple Pay Frequently asked questions (FAQs)Adding Apple PayOn checkout, customers using Safari (on IOS and macOS devices) will see Apple Pay as an express checkout option. Because their accounts are linked to their Apple device, Apple Pay customers simply click and purchase, without having to enter card or shipping details. All this allows you to be paid swiftly, easily and safely.Apple Pay can be added to your site whethe', 't payment for the order, you can tap the Actions button at the top right and select any of the following:\nSave Cart: Save the cart so you can return to it later. Ship to customer: Add shipping to the order.\xa0 Attribute Sale to Team Member: Attribute the sale to someone other than the team member operating the POS.Step 5 | Accept payment and complete checkoutAccept cash payments or credit cards using your\xa0card reader. You can even accept payment from 2 or more payment methods (e.g. 2 credit cards). \xa0Notes:\nCard readers accept all major credit cards and payments made through the following payment apps: Apple Pay, Android Pay, Samsung Pay, VISA Paywave, MasterCard PayPass, AMEX ExpressPay and Discover D-PAS. Canadian merchants: Interac processing fees are $0.15 CAD. \xa0 You can hide payment opti']",10.837743282318115
Im inquiring about the duration for Wix payment verification for my account.,I don't know.,"['e content. In some cases, we may need your cooperation in order to complete the verification process. From the time of the first transaction on your site, you have 30 days to complete your account setup or verification process. If you do not complete these processes within 30 days, your Wix Payments account will be suspended and you will not be able to accept payments through your site.\xa0ActiveYou have connected your Wix Payments account and your site is accepting payments. You are all set to receive weekly payouts to your bank account when applicable. \n\nNote: After your account is active, you may still be required to go through the verification process.\xa0SuspendedYou have not completed account setup or verification process within 30 days as required. You can reactivate your account by compl', ' government issued photo ID and a copy of your bank statement. These need to be uploaded to your Wix Payments Dashboard to verify your identity. This may take up to 7 business days.\xa0If you do not complete your account setup within 30 days, we will be required to suspend your Wix Payments account. Additionally, if you do not complete the setup within 60 days, any payment processed through Wix Payments will be refunded to your customers.For more information, see the Wix Payments, Adyen, Stripe United States and Stripe Canada Terms and Conditions for the following countries: Austria, Belgium, Canada, Finland, Germany, Ireland, Italy, Lithuania, Netherlands, Portugal, Spain, Switzerland, United Kingdom and the United States.\xa0Verification checklistIn addition to meeting the requirements below, ']",8.931352138519287
Im interested in finding a Wix Partner to help redesign and update my existing website.,"You're interested in hiring a Wix Professional, specifically someone who will redesign and update your existing website. I don't know.","['Hiring a Wix Professional\nHire a Wix Professional that fits your style and budget to create or enhance your web presence. Wix Professionals are certified freelancers and agencies that you can get matched with in the Wix Marketplace. You can submit a project request to get matched with a suitable Wix Professional or search for a specific freelancer or agency that meets your needs.Tell me more about the services offered by Wix ProfessionalsWix Professionals in the Wix Marketplace offer the following services:\nWeb Design: Get your Wix site looking exactly the way you want it by hiring a web designer.\xa0 Small Tasks: Get specific tasks on your website completed, such as connecting a domain, setting up business email, installing apps and more.\xa0 Online Store: Get an online store created to showcas', ""Getting Started with Wix\nWelcome to Wix - you’ve come to the right place. Whether you're a business owner, a creative professional, or someone looking to establish an online presence, Wix offers an intuitive website builder that empowers you to bring your vision to life.We offer so much more than just a beautiful website. Manage your entire business from your Wix account, including your contacts, products, services and sales. Promote your business using business emails, social posts and stay up-to-date with your site's analytics.Follow the steps below to get started on your Wix journey.Step 1 | Create a free accountWix is 100% free to sign up. You can create a fully functioning website and manage your business without needing to pay a cent. You can also create as many sites as you want in ""]",11.16979694366455
Im looking to create an automation for a standard Wix form.,"To create an automation for a standard Wix form, you can use Wix Automations. 

To set it up, go to Automations in your site's dashboard, click + New Automation and start from scratch. Search for ""forms"" when prompted with suggested keywords, select the relevant template (e.g. ""Thank You""), and activate it.","['Wix Forms: Creating Automated Responses for Form Submissions\nCreate automations for each form submission on your site. Send ""thank you"" emails to your visitors who submit a form, create a new task for yourself or a team member, send a chat message and much more.Wix Forms automatically comes with recommended automations you can activate or customize to fit your needs.\xa0Note:When creating or editing an automation, you\'ll see 2 Wix Forms triggers. The blue icon represents the new Wix Forms; The red icon is for old Wix Forms. Learn about old and new Wix FormsTo create an automation for your form:New FormsOld Forms\nGo to Automations\xa0in your site\'s dashboard. \ufeffClick\xa0+ New Automation. Click\xa0+ Start from Scratch.\nNote:\xa0To use a suggested automation, search for a keyword (e.g. ""forms"") and select fr', 'e them using the options available to suit your needs.\xa0 Click Activate.\xa0Note: Alternatively, click Explore More Automations to see additional templates, or click Create your own to create one from scratch. Learn more about creating a new automation using Wix Automations.\xa0Tip:Click here to setup or edit your additional business information such as contact information, basic information, and the location of your business.']",12.004590034484863
"I would like to know how to customize the content in automated emails for Wix Bookings (confirmation, cancellation and reminders for users)","To customize the content in automated emails for Wix Bookings (confirmation, cancellation, and reminders) for users, you can follow these steps:

1. Go to Email Templates in your site's dashboard.
2. Click Edit next to the email template you want to customize.

Specifically, for confirmation emails, you can add a custom message or content from within the email template itself. For example, you could use HTML code (like <b>bold</b>) and/or insert images by clicking on the ""Insert image"" button in the Wix editor.","['Wix Bookings Request: Customizing Emails to Clients Without Using Automations\nWe are excited to announce that you can now customize the content and design for outgoing emails (confirmation, cancelation, reminder). You can also now add email attachments.\xa0', "" welcome your guests.With Wix Hotels by HotelRunner, you can customize the following email templates:\nInformation email content: The first email guests receive after they make their initial booking. Modification email content: The email guests receive after they make any changes to their booking.\xa0 Cancelation email content: The email guests receive after they cancel their booking. Confirmation notification email content: The email guests receive after they confirm their reservation. This email can also be sent manually by your staff members if guests require additional confirmation or did not receive their initial confirmation email for any reason.\xa0To customize your automated emails:\nGo to Email Templates in your site's dashboard. Click Edit next to the email template you want to customize""]",13.749278783798218
Im troubleshooting why my automated email isnt being sent after a form submission. Ive confirmed that Ive checked the automation statistics.,"I don't know. The answer is not explicitly stated in the provided context, and it requires additional steps or information to determine why the automated email isn't being sent after a form submission.","[""than the contact's main/primary email.Contacts you hold only one email address for are not affected.If you're logged in and testing your form using multiple email addresses, your site will recognize that these are all from your login and will merge them under one contact. For this reason, the automation will not be delivering emails as you may expect.Step 1 | Check that the form was successfully submittedYou'll be able to see all submissions in your form's submissions table.Step 2 | Check that the right form is selected as part of your triggerIf you've set a specific form to trigger your automation (rather than any form), make sure you've selected the right form.Step 3 | Make sure there is an email/phone field in your formWhen your automation's trigger is Form submitted, and has Include tr"", ""ta and manually add recipients to an email automation.Automation is triggering, but automated email isn't sentIf your site visitor hasn't received your email but the automation has been triggered, follow the steps below.Step 1 | Check automation statisticsCheck automation statistics to see if the email was sent.You only see unique recipients in automations statistics. If an automation is triggered for the same contact on more than one occasion, it counts as only being sent once.\nGo to Automations\xa0in your site's dashboard. Scroll down to the\xa0Your automations\xa0section. Hover over the relevant email automation and click the\xa0More Actions\xa0icon\xa0. Click\xa0View email stats\xa0to view your\xa0email marketing statistics.Step 2 | Check the spam folderWhen you set up an automation to send an email to your cont""]",11.006789684295654
"Im trying to add a hamburger menu to my desktop site in the Wix Editor, but its not listed.",I don't know. You should check if you've already added menus to your site or if they are being saved as styles that aren't being transferred to the mobile version of your site.,"[""Wix Editor: Adding and Setting Up a Hamburger Menu\nHamburger menus are menus that display a button on your live site. When visitors click the button, the menu opens in a container. This means they're a great way to let visitors browse your site without compromising on space or layout. \xa0You should know:Although the icons for hamburger and mobile site menus are similar, they are separate menus. Hamburger menus are not available to add in the mobile Editor, and any you add on desktop are not transferred to the mobile version of your site.Step 1 | Add a hamburger menu to your siteAdd a hamburger menu to your site to get started. There a variety of pre-designed options, so you can choose one that fits your site's theme and look.To add a hamburger menu:\nClick Add Elements  in the left side of th"", ""Wix Editor: Adding a Site Menu\nA site menu is an essential part of your website. Every site should have one so that your site visitors can navigate between your pages or sections.If you are using a template, your site already has a menu on it. Click the menu to customize it, or delete it and add a new one following the steps below.To add a site menu:\n \nGo to your editor. Click Add Elements \xa0on the left side of the editor. Click Menu & Anchor. Click a menu type:\n    \nMy Menus: If you've already added menus to your site, the styles you've chosen appear in this section so you can use them again. \xa0 Themed Menus: These menus have been handpicked to match your site. Horizontal Menus: A horizontal menu is usually placed in the header or footer of a site. Vertical Menus: A vertical menu can be pla""]",11.588496208190918
