question,answer,contexts,latency_seconds
I'm experiencing slow performance and unresponsive pages in the Wix Editor. How do I open my browser in incognito mode to troubleshoot this issue?,"You can open your browser in incognito/private mode to check if the problem persists by following these steps:

1. Open your browser.
2. Press Ctrl + Shift + N (Windows) or Command + Shift + N (Mac) to open a new, private window.
3. Navigate to your Wix Editor site.

OR

4. Go to your browser's settings, look for the ""Incognito"" or ""Private Browsing"" mode, and enable it.","[""migrate an Editor gallery to a Pro Gallery. If you'd like to see this feature implemented, you can vote for it here.Step 4 | Try our troubleshooting assistantIf you are still experiencing the issue after completing the steps above, we recommend using the Wix Technical Assistant. This is an interactive troubleshooter that guides you through steps such as enabling incognito mode, and opening your site on a different browser. Take me to the Wix Technical AssistantStill experiencing issues?If the steps in this article don't resolve the issue, you can contact our support team who will be more than happy to help. Make sure to include the following information so we can assist you as soon as possible:\xa0\nA description of the issue A screenshot of the issue The steps you have already taken to resolv"", ""Wix Forum: General Troubleshooting\nIf you're experiencing issues with the Wix Forum, check out this troubleshooting checklist to help resolve the issue.Troubleshooting Local IssuesOften issues arise locally, which means they can be resolved at home.\xa0Fixing local issues helps your computer's performance. We recommend trying the following:\nDisconnecting and reconnecting to your internet. Clearing your cache and cookies. Opening your site in a different browser.Tip:You can check if the issue you are encountering is cookie or cache related by opening your browser in\xa0incognito / private mode\xa0and see if the problem persists.Still having trouble?\nPlease go through our\xa0Technical Assistant, including clearing your browser's\xa0cache\xa0and\xa0cookies, to try to resolve this issue and to check whether you ar"", ""Wix Technical Assistant\nIf you're experiencing issues with your live site or editor, solve them with our interactive troubleshooter below.\xa0\n\n        View interactive troubleshooter\n    \n\n\n        Get started\n      \n\n\nTroubleshooting technical issues manuallyYou can also follow the steps below to resolve technical issues manually:1. Try incognito modeTry opening your site in incognito mode. If you are not experiencing issues in incognito mode then you're likely experiencing a local issue. Continue with the steps below.\xa02. Clear your cacheLocal issues can often be resolved by clearing your browser's cache. If the issue is not resolved, try disabling your browser's add-ons and extensions (see below).3. Disable add-ons and extensionsLocal issues can also be caused by extensions or add-ons (inc""]",21.42769503593445
Im experiencing a 404 error when trying to access my store page. It occurs on multiple platforms and with other users.,"I don't know. The provided context doesn't mention specific troubleshooting steps for 404 errors that occur on store pages or across multiple platforms, especially when accessed by other users.","[""that has been cached from a previously connected site. Learn more about old URLs appearing in search results.\xa0 Your page no longer exists (it was either deleted or the page URL was changed). If you changed your page URL after updating your site URLs, learn how to resolve the issue.\xa0Resolving 404 error messagesTo resolve a 404 error message, try the following:\nReload the page by pressing Ctrl + F5 (or Cmd + R on a Mac). Check that the URL you are trying to access is correct, then re-enter it in your address bar and press Enter. If you're trying to access a page other than your homepage, go to the homepage URL (e.g., www.mystunningwebsite.com), then access the page via a different link. If you received a 404 error on a dynamic page, click here to learn how to resolve the issue.\xa0 Use another "", "" received a 404 error on a dynamic page, click here to learn how to resolve the issue.\xa0 Use another supported browser. If the error only occurs in one browser, clear your browser's cache.\xa0Still need help?If the problem persists,\xa0contact us\xa0and we will be happy to help."", 'Live Site Error: Error 404 (Not Found)\nIf you receive an ""error 404 not found"" message when attempting to go to your live site, it means the page doesn\'t exist on the server at the URL you\'ve entered. This error message is an HTTP standard response code that most commonly occurs when clicking an outdated link that leads to a URL where a page used to exist.\xa0Common reasons for receiving a 404 errorReview the most common reasons you may see a 404 error below:\xa0\nYou haven\'t published your site yet.\xa0 You entered the wrong URL (web address) in your browser\'s address bar.\xa0 Your domain isn\'t properly connected. Learn how to troubleshoot your connection.\xa0 You clicked a link from search engine results that has been cached from a previously connected site. Learn more about old URLs appearing in search']",14.813808917999268
I want to know how to transfer the edited page from the copy version to my original site without overwriting the original page.,"To transfer the edited page from the copy version to your original site without overwriting the original page, you can paste elements between sites. 

Here are the steps:

1. Open the Editor of your previous site where you made changes.
2. Select the elements you want to transfer (or multi-select several).
3. Right-click and select ""Copy"" or press Ctrl+C (Cmd+C on a Mac).
4. Open the relevant page in your new site's Editor.
5. Paste the elements by doing one of the following:
    a. Right-click and select ""Paste"", or press Ctrl+V (Cmd+V on a Mac).
    b. Right-click and select ""Paste & Apply Site Theme"", or press Ctrl+Shift+V (Cmd+S).","[""Studio Editor Request: Copying and Pasting Pages Between Sites\nWhile you can duplicate site pages, it is not possible to copy and paste them to a different Studio Editor site in your account.\xa0Workaround:Save your sections as design assets. This lets you reuse sections you've designed for other Studio Editor sites in your account. \xa0We are always working to update and improve our products, and your feedback is greatly appreciated."", ""Duplicating Your Site\nMake a copy of your site so you have a safe space to experiment with different site pages and design elements. Any changes you make to the copy do not affect your live site. You can also transfer the duplicate to another account.\n\n        Click to duplicate your site\n    \n\n\n        Duplicate your site\n      \n\nDuplicating your siteLearn how to duplicate your site from your editor or dashboard.DashboardWix Editor Editor XStudio Editor \nGo to your site's dashboard. Click Home on the left.\xa0 Click the Site Actions icon . Click Duplicate Site.\xa0\nEnter a name for the duplicate site. Click Duplicate.\xa0\nGo to your editor. Click\xa0Site\xa0at the top of the editor. Click Duplicate Site.\xa0\nEnter a name for the duplicate site. Click Duplicate.\xa0\nGo to your editor. Click\xa0Site\xa0at the top of "", ""ur site if you want to come back to it later.Building your site contentAfter you create a new site, add elements to build content for visitors. You can choose new elements from the Add Elements panel, or copy and paste elements from another site for a quicker, easier experience.Did you know?You can also copy and paste pages between your sites.To copy and paste elements between sites:\nOpen your previous site's Editor. Click the element you want to copy, or\xa0multi-select several elements. Right-click and select\xa0Copy, or press\xa0Ctrl+C\xa0(Cmd+C\xa0on a Mac). Open the relevant page in your new site's Editor. Paste the elements by doing one of the following:\n    \nRight-click and select\xa0Paste, or press\xa0Ctrl+V\xa0(Cmd+V\xa0on a Mac). Right-click and select\xa0Paste & Apply Site Theme, or press\xa0Ctrl+Shift+V\xa0(Cmd+S""]",27.43516993522644
"Im experiencing an issue with my image on the website. When I try to resize it, the image gets cut off and then multiplies.","When you try to resize your image, it gets cut off and multiplies because ""Parts of it may be cut off"".","['displayed. Parts of it may be cut off.Scale to Fill: The image is resized to fill the available space. You may want to reposition it.Tile: The image is displayed in tile formation across the available space.Select a position for your image under Where is it positioned?.Tip: This is helpful if your image is not centered or is focused on the wrong area.Tip:Alternatively, you can crop the image to better fit the available space.', ""t happens to your images when they're resized.\nClick the\xa0Settings\xa0icon\xa0. Choose what to adjust:\xa0\n    \nAdd alt text: Enter the text in the\xa0What's in the Image? Tell Google\xa0text field. Add tooltip: Enter the text in the\xa0Does this image have a tooltip?\xa0text field. Reset the image to its original proportions: Click Reset Image Proportions. Set what happens when an image is clicked: Select an option from the dropdown:\n        \nNothing happens:\xa0Nothing happens when the image is clicked. A link opens:\xa0The image acts as a button and can be linked to a page, position or anchor on your site, an external URL, a document or an email address. It opens in a popup:\xa0The image opens in a\xa0popup window. It can be magnified:\xa0The cursor becomes a magnifying glass when a visitor hovers over the image. Clicking "", ""orners of the image with your mouse.   Click AI Extend. (Optional) Click Upscale to automatically improve the resolution of your image.\nNote: The maximum image width/height for upscaling is 2,000px. Upscaling your image may increase the size it appears on your site. (Optional) Change your image orientation: Rotate left , Rotate right , Flip horizontally \xa0or Flip vertically . Click Save.Notes:\nYour image can be extended up to 512px on each side, but the generated image should not be bigger than the maximum image size (3000px x 3000px) The minimum image size that can be extended is 64px x 64px. The image aspect ratio (i.e. ratio of the image's width to its height) should be within 2.5:1 and 1:2.5 to be able to extend the image.AdjustTweak your images with our selection of image adjustment to""]",16.42485547065735
"Im encountering an Error 403 ""We Looked Everywhere For This Page"" while trying to modify my website.","It sounds like you're having trouble accessing a page on your own website. Based on the context provided, I think the issue might be that the page is password protected or part of a private area on your site, but it's not indexed by Google. This would explain why you're seeing an ""403 Forbidden"" error.

Try making the page public and then request indexing from Google again.","[""Live Site Error: Error 403 (Forbidden)\nA 403 Forbidden error is an HTTP status code that means you are unauthorized to view the page you are trying to access.\xa0To resolve a 403 error message:\nMake sure the URL (web address) you entered is correct. Clear your browser's cache and cookies. Go to the web address you are trying to view again.Still need help?If the problem persists,\xa0contact us\xa0and we will be happy to help."", "" page's URL.\xa0Learn more about 404 errorsSubmitted, returned 403This means that you submitted this URL to Google for indexing, but Google was blocked when trying to crawl it. For example, you may have password protected this page, or it maybe be a private page in your Member's Area.If you want this page to be indexed, you need to make it a public page and then request indexing.Submitted, blocked due to other 4xx issueThis means that Google tried to access this page after you submitted it and found some other server issue that is not covered by the issues above.Warning statusesPages with warning statuses have issues that mean Google may or may not have indexed them. This means that the pages potentially do not appear in search results. Whether or not the pages are indexed depends on\xa0the page"", ""cently deleted the page, or it may be that there is no content on the page.\xa0Learn more about fixing soft 404 errorsSubmitted, returns unauthorized request (401)This means that Google tried to access this page after you submitted it for indexing, but it was blocked. For example, you may have password protected this page, or it maybe be a private page in your Member's Area.\xa0If you want this page to be indexed, you need to make it a public page and then request indexing.Submitted, not found (404)This means that you submitted this URL to Google for indexing, but Google could not find anything for this page because it doesn't exist. For example, this may happen after you delete a page or change a page's URL.\xa0Learn more about 404 errorsSubmitted, returned 403This means that you submitted this UR""]",21.595351219177246
Im having trouble adding a page to the horizontal menu on my website.,"To add a page to the horizontal menu on your website, follow these steps:

1. Go to the Editor X.
2. Click Add Elements on the top of Editor X.
3. Click Menu & Search.
4. Select Horizontal from the menu type.
5. Click and drag the new horizontal menu item into your desired location on the page.

If you're having trouble adding a specific page, you can try clicking Pages & Menu on the left side of the editor to see all available pages. Then, click and drop the relevant page section into the horizontal menu.","[' Styled Horizontal Menu:\nClick Add \xa0at the top of Editor X. Click Menu & Search. Click Styled Horizontal Menus. Drag and drop the relevant menu to the desired location on your page.\xa0 (Optional) Create a new menu with custom pages:\n    \nClick Manage Menu.\xa0 Click the drop-down under Which menu is displayed?. Click Manage Site Menus. Click + Add New Menu at the bottom to create the custom menu.\xa0  Designing a Styled Horizontal MenuFrom the Inspector panel, you can design every part of your Styled Horizontal Menu - the menu and submenu container, as well as the menu and submenu items.\xa0To design the menu:\nClick your Styled Horizontal Menu. Click the Inspector icon \xa0at the top of Editor X. Click the Design tab .\xa0 Select an option under What do you want to design?:\n    \nMenu container Menu items S', "" your site from the Add panel. There's several types of menus you can add to suit your needs.To add a menu:\nClick\xa0Add Elements \xa0\xa0on the top of Editor X. Click\xa0Menu & Search. Click a menu type:\n    \nHorizontal:\xa0Traditional horizontal site menu that usually appear in the header or footer of a website. Styled Horizontal: These advanced menus offer tons of unique customization options. You can tailor these menus to your exact needs, adjusting the layout and design of every single area.\xa0 Vertical:\xa0Vertically arranged menus that look great on the right or left sides of websites. Hamburger:\xa0Minimalist, space-saving menus where the menu items are only displayed when visitors click the menu icon. The menu has an open and closed state. Anchor:\xa0Floating vertical menu that displays anchor links. These"", '\xa0 on the left side of the editor. Choose what to do next:Clickable title (i.e. menu item)Drag and drop a menu item to nest it under another item, turning it into a subpage.\xa0\n\nDecide which menu item should be the submenu title. Drag all relevant menu items into the dropdown.\n\n Non-clickable titleAdd the dropdown as a new menu item and give it a title to nest additional items beneath it.\n\nClick Add Menu Item. Click Dropdown.\xa0 Enter the item title.\xa0 Click Done. Drag all relevant menu items into the new dropdown title.\n\n\nAdding a page section to your site menuSections are a great way to divide and organize your page content. Link to sections from your site menu so your visitors can be directed there with one click.To add a section to your site menu:\nGo to your editor. Click Pages & Menu \xa0\xa0 on ']",28.10005211830139
I want to change the preview picture that shows when using my URL.,"To change the preview picture for individual images, you need to create a clickable ""cover"" for each image. 

Here's how:

1. In the Editor, click on the Photo Albums and then click Manage Albums.
2. Click the More Actions icon  next to the album you would like to display and click View Album.
3. The album site opens in a new tab. Copy the URL in the address bar.
4. In the Editor, click the Add button. 
5. Click Image in the tab on the left. 
6. Click My Image Uploads. Select the photo that you want to serve as the album's ""cover"".
7. Once the image appears, click on the image and click the Hyperlink button.
8. Select Web Address from the options on the left.
9. Enter the address of the album site.
10. Under How does it open?, select New window: This will make the image appear as a clickable cover.

Note that you don't need to change the Wix Pro Gallery settings, just create individual covers for each image in your gallery.","['epresents an expanded version of the image. However, if you want to remove ""lightbox"" from your URLs, you can change the way that images open when your visitors click them.To stop ""lightbox"" appearing in image URLs:\nClick the gallery in your editor. Click the Settings icon . Click the When images are clicked drop-down menu and select either Nothing happens or A link opens.\nPublish your site.The next time that search engines crawl and index your page, they update the URLs that they use for the images on the page.\xa0If you want to try to speed up this process, you can submit the page\'s URL to search engines.', 'Wix Pro Gallery Request: Changing the URLs of Individual Images\nCurrently, the URLs of individual images in the Wix Pro Gallery are generated automatically. It is not possible to change them.We are always working to update and improve our products, and your feedback is hugely appreciated.', 'bum\'s URL\nIn the Editor, click on the Photo Albums and then click Manage Albums. Click the More Actions icon \xa0next to the album you would like to display and click View Album. The album site opens in a new tab. Copy the URL in the address bar.Step 2: Create a clickable ""cover""\nIn the Editor, click the Add button. Click Image in the tab on the left. Click My Image Uploads. Select the photo that you want to serve as the album\'s ""cover"".\n    \nClick here to upload the image to your Media Manager.   Once the image appears, click on the image and click the Hyperlink button. Select Web Address from the options on the left. Enter the address of the album site. Under How does it open? select:\n    \nNew window: The album site opens either in a new tab or window, depending on your browser settings. Cu']",33.33076238632202
I want to use pre-set Wix website designs.,"You can use pre-set Wix website designs through the Wix Logo Maker. With a Just Logo / Free plan or Logo and Online Presence plans, you can choose from available templates that are generated based on your logo's design.","[""Wix Channels: Creating and Using Custom Templates\nAre you looking to save time and streamline your site creation process? Create custom templates from your Channels dashboard to optimize your workflow.With custom templates, you can create fully customized sites and transform them into reusable templates, eliminating the need to start from scratch with each site. This powerful tool allows you to focus on delivering exceptional results while saving time.Start by creating your perfect Wix site. Customize the layout, design and apps to align with your vision. Then, save it as a template. For future projects, just choose the template you want to start with and then customize it based on each customer's requirements.Templates can be created for sites built on the Wix Editor or sites built with W"", ""Wix Logo: Creating a Branded Site in the Wix Logo Maker\nGet your brand online in just a few clicks, with a branded website designed automatically for you.Wix generates website templates based on your logo's design, which you can customize completely to suit your needs. Available templates vary depending on the Wix Logo plan you have.Learn more about getting a branded site with:\nJust Logo / Free plans Logo and Online Presence plans FAQsCreating a branded site with a Just Logo / Free planChoose from 3 branded site templates available with Just Logo or Free plans. Then customize your chosen template to suit your brand.To get a branded site:\nGo to the\xa0Brand Studio. Click the My Brands drop-down at the top. Select the relevant brand.\nScroll to the\xa0Get a branded website\xa0section. Hover over the w"", ""Wix Editor: Getting Started with the Wix Editor\nThe Wix Editor is the platform you use to build and edit your website. It is packed full of features to help you create a unique, sophisticated site.\xa0The website builder allows you to customize and build your site in a variety of ways, such as adding and customizing elements, and choosing a color and text theme.Opening the Wix EditorAccess the Editor to get started and begin creating a site that's perfect for you and your needs.\xa0To open the Editor:\nGo to your site's dashboard. Click\xa0Edit Site\xa0next to your site's name.Adding and customizing elementsThe Wix Editor contains hundreds of stunning, customizable elements that you can use to create your site. Choose from images, text, shapes, strips and more to create your site.\xa0Click Add Elements \xa0o""]",19.663749933242798
Im having trouble adjusting the page height in the Wix Editor for a page without a footer. The section will not moving as expected.,I don't know.,"[""Wix Editor: Changing the Length of Your Page\nYour site pages do not have a predetermined size, and they automatically adjust their length to accommodate the content you add to them. This ensures that your information and elements aren't cut off on your live site.\xa0You can manually change the length of your pages to make them longer or shorter, depending on your layout and content needs.In this article, learn more about:\nChanging the length of your page FAQsChanging your page lengthResize your page with the Page Height handle in the editor. You can find this handle in different places on your site, depending on whether you do or don't have a footer on that page.\xa0To change the height of a page that has a footer:\nClick your footer. Click and drag the Adjust Page Height handle on the top of the"", ""Wix Editor Request: Removing the Space Under the Footer\nYou may see a gap under your footer on some screens. This appears because your site's content is shorter than the viewport height.\xa0Currently, Wix offers solutions to help you build a horizontally responsive site. Click here to learn which elements are horizontally responsiveWe are still working on solutions for vertical responsiveness. In the meantime, you can try our recommendations. Learn more about space under your footer and view possible solutionsWe are always working to update and improve our products, and your feedback is greatly appreciated."", ""oter that's covering your element. Freezing a footer means that it's always visible as visitors scroll up and down the page.\xa0\nClick the footer in your Editor. Click the Settings icon . Check the Freeze Footer toggle:\n    \nEnabled: You can either disable this option or resize the footer so that it doesn't overlap with your element. Disabled: Try resizing the footer so that it doesn't overlap with your element.  Still having issues?Contact Wix Customer Care and we'll be happy to help solve the issue.\xa0""]",13.602292776107788
Im having trouble adding content to a repeater in the Wix Editor. I need assistance with this issue.,"You're having trouble adding content to a repeater in the Wix Editor. To add an element to a repeater, drag elements such as text, images, or buttons onto its items/containers. You can adjust the size of the repeater or remove elements to make sure everything you need fits.","['"" role.\xa0   Click Save.\xa0Step 2 | Add and customize your repeaterAdd a repeater then drag elements such as text, images, or buttons onto its items/containers. You can adjust the size of the repeater or remove elements to make sure everything you need in the repeater can fit. When you add an element to a repeater, the element is automatically added to each repeater item.\xa0Later, you will connect the elements to collection fields to replace the content. Each repeater item will show a different item from your collection.Wix EditorStudio Editor\nGo to your editor. Go to the page or section where you want to add your repeater. Click\xa0Add Elements\xa0\xa0on the left side of the editor. Click\xa0List. Click and drag the repeater you want to use onto the page.\xa0\nAdd or remove elements from your repeater. You can', 'Wix Editor: Adding and Managing Repeaters (Lists & Grids)\nA repeater is a list of items that have the same design and layout, but different content that you can customize per item (e.g., text, images). Repeaters make it easy to organize and show all kinds of information such as events, news and services.In this article, learn more about:\xa0\nAdding and setting up a repeater Adding content to the items Adding more items Changing the layout of a repeater Designing repeater items Connecting a repeater to a database collection Alignment issues in repeatersAdding and setting up a repeaterAdd a repeater so dynamic content flows and showcase multiple items like products or services in a structured format.\xa0To add and set up a repeater:\nGo to your editor. Click Add Elements \xa0on the left side of the ed', 'Wix Editor: Editing a Repeater Item\nEdit any of your repeater items at any time. Change the image or update the text.\xa0To edit text:\nClick the text box you want to edit.\xa0 Click Edit Text.To edit a button text:\nClick the button you want to edit.\xa0 Click Change Text & Icon. Edit the text in the What does it say? field.\nTo replace an image:\nClick the image you want to replace.\xa0 Click Change Image.\xa0 Select an image or click + Add Images to add your own.\xa0Important:All of the list items in your repeater have the same design and layout. This means that every design change you make to a list item affects the other list items in your repeater. (e.g. Adding a button to one list item adds a button to all of the list items in your repeater.)']",23.252655506134033
"My website displays correctly on PC and smartphone, but not on a tablet. The words on the page are off the screen.","Since the issue occurs only on iPads and tablets, not on desktop computers or smartphones, I would recommend checking your browser's cache and cookies to see if that resolves the problem. Make sure you are using the most recent version of Chrome or Safari on a supported operating system for iPads and tablets.","['Wix Editor: Troubleshooting Font Issues on Your Mobile Site\nDifferences in the way fonts render on mobile devices can cause issues on your live mobile site. View the info below to learn how to fix font issues on your mobile site.\xa0In this article, learn more about:\xa0\nFonts appearing differently on mobile sites Fonts not working on iPhone operating systems (iOS)Fonts appearing differently on mobile sitesDifferent browsers and devices use a variety of rendering engines which may result in minor differences in the way your font appears. Fonts also render differently between iOS and Android, and the significance of the difference can vary from font to font.\xa0Various factors can cause elements to become misaligned or overlapped on your live site. Learn how to resolve text alignment issues on your ', ' a supported, default font is not appearing on your mobile device, or if you are experiencing other issues with text on your site, contact us and we will be happy to assist you.', ""Troubleshooting iPad and Tablet Live Site Issues\nWix sites are compatible for viewing on iPads and tablets. All tablet devices, regardless of operating system, display the desktop version of your site.\xa0\n\nKeep in mind that iPads and tablets do not have the same capabilities as desktop computers, and larger sites may take longer to load. Additionally, some features may not function the same on iPads and tablets (e.g. visitors can tap their screens but cannot hover over elements on your site).Resolving general issuesTo resolve general iPad or tablet live site issues:Make sure you are using the most recent version of Chrome or Safari on a supported operating system (click Supported browsers and operating systems for iPads and tablets below).Clear your browser's cache and cookies:iPad or iPod t""]",11.777079582214355
I am struggling with adjusting section heights in the Wix Editor. I need assistance with this issue.,"I don't know. The context provided doesn't mention anything about adjusting section heights in the Wix Editor. It only talks about using the Editor toolbar and rulers to adjust elements, but not specifically section heights.","[""Wix Editor: Using the Editor Toolbar to Adjust Elements\nThe Editor toolbar gives you easy access to tools that help you adjust your site's layout and elements as easily as possible. Arrange, align, resize and position elements all from the one toolbar.How do I show the Editor toolbar?\nClick\xa0Tools\xa0from the top bar of the Editor. Select the checkbox next to\xa0Toolbar.\nIn this article, learn more about:\nArranging elements Aligning elements Resizing elements Positioning elements Rotating elementsArranging elements using the Editor toolbarYou can move elements forwards and backwards using the Editor toolbar. The Editor is made up of layers which may be placed behind or in front of another element, causing them to not work properly. You can change the element's placement by moving it forward or ba"", ""Wix Editor: Using Rulers and Guides\nRulers help you accurately place elements on your page as you can see their exact position in pixels. You can show or hide the editor rulers at any time, and add guides to mark specific positions you need to see while planning the page's layout.\xa0In this article, learn more about:\nShowing or hiding the rulers Adding guides to rulers Changing the position of a ruler guide Deleting a ruler guideShowing or hiding the rulersAccording to your needs, you can decide to show or hide the editor rulers. This doesn't only control the horizontal and vertical rulers, but also any guides you've added. \xa0To show or hide the rulers:\nGo to your editor. Click Tools \xa0on the top bar. Select or deselect the Rulers checkbox:\n    \nSelected: The rulers are shown in your editor. D"", 'Wix Forms Request: Adjusting the Height of Form Fields\nCurrently, it is not possible to adjust the height of form fields in Wix Forms.\xa0Field height automatically adjusts depending on the font size.We are always working to update and improve our products, and your feedback is greatly appreciated.']",16.19389772415161
How can I use the Toolbar and Layers Panel in the Wix Editor to adjust the positioning of my images?,"To adjust the positioning of your images using the Toolbar and Layers Panel in the Wix Editor, follow these steps:

1. Enable the Toolbar by clicking Tools on the top right of the Editor and selecting the Toolbar checkbox.
2. Locate your image element in the Layers panel (by clicking either Header, Page, or Footer to view the elements in that area).
3. Click on your image element in the Layers panel.
4. Use theToolbar to adjust the image's position, size, alignment, and other settings as needed.

By using both the Toolbar and Layers Panel, you can precisely control the positioning of your images on your Wix site.","[""Wix Editor: Using the Editor Toolbar to Adjust Elements\nThe Editor toolbar gives you easy access to tools that help you adjust your site's layout and elements as easily as possible. Arrange, align, resize and position elements all from the one toolbar.How do I show the Editor toolbar?\nClick\xa0Tools\xa0from the top bar of the Editor. Select the checkbox next to\xa0Toolbar.\nIn this article, learn more about:\nArranging elements Aligning elements Resizing elements Positioning elements Rotating elementsArranging elements using the Editor toolbarYou can move elements forwards and backwards using the Editor toolbar. The Editor is made up of layers which may be placed behind or in front of another element, causing them to not work properly. You can change the element's placement by moving it forward or ba"", ""Wix Editor: Using the Layers Panel\nThe Layers panel clearly lists all of the elements on your page. Depending on the page layout, the panel is divided into the header, main page, and footer, so you can view and select elements to adjust them as needed.In this article, learn more about:\nUsing the layers panel Working with layers in Dev mode Frequently asked questions (FAQs)Using the Layers panelUse the Layers panel to select and manage elements on your site.\xa0This is a great way to locate elements, as well as rearrange them to suit your site's structure and alignment.To use the panel:\nGo to your editor. Click Layers \xa0on the bottom left of the editor. Click either Header, Page, or Footer to view the elements in that area. Locate the relevant element from the list and click it. Choose what you"", ""Wix Editor: Using the Editor Tools\nThe Wix Editor offers several built-in tools to make your design process faster and more precise. You can find these features in the Tools panel at the top right of the Editor.In this article, learn how to use the:\nEditor Toolbar Layers Panel Rulers Gridlines Snap to ObjectsUsing the Editor ToolbarThe Editor Toolbar helps you perform basic actions quickly. Use it to copy, paste, duplicate or delete elements on your page. You can also adjust element settings such as size, position and alignment.\xa0After enabling the Toolbar from the Tools panel, you'll find it on the right side of the Editor.To enable the Toolbar:\nClick Tools \xa0on the top right of the Editor. Select the Toolbar checkbox.Tips:\nRe-position the Editor Toolbar to your convenience by dragging and ""]",24.537355661392212
I want to undo the latest change in my site design.,"To undo the latest change in your site design, use the Undo icon at the top of your Wix Editor or press Ctrl + Z on your keyboard.","[""f your site to roll back on changes you no longer want with just a few clicks. Reverting to a previous site version allows you to change your site's look and content, without needing to manually edit anything.Good to know:Some components do not revert back when you restore your siteHire a Wix PartnerVisit the Wix Marketplace\xa0to find a designer or freelancer to help you with any part of your site you want. Wix Partners can assist you in a variety of ways - from creating striking visuals, to writing custom code.Create a new siteThere are countless design and content combinations available from Wix. If you want to start from scratch, you can create a new site and reassign your existing domain to get a whole new experience for your visitors.Important:Your site must be upgraded before you can a"", ""your site's dashboard. Scroll down and click\xa0Site History.Once there, you can browse through the recent revisions to your site, see who made the changes and when they were made. Click the Arrow\xa0icon\xa0\xa0next to the version you want to view.Restoring an older site versionRevert your site back by restoring a previously saved or published version. Keep in mind that restoring a version erases any changes made after that specific version.Important: When you restore your site, some elements are not affected.\xa0To restore a site version:\nGo to your site history. Click the Arrow icon  next to the relevant version. Review the revision to make sure it's the one you want to restore. Click Restore.Tips:\nTo filter site history, click the\xa0Show\xa0drop-down menu. You can filter to find saved, published, and star"", ""Wix Editor: Using Undo and Redo\nEasily revert or reinstate changes with the Undo  and Redo  icons in the Wix Editor. These allow you to undo and redo changes you have made on your site - whether it's changing the color of a button, or the content of your text.In this article, learn more about:\nUndoing a change Redoing a change Text issues when using undo and redo FAQsUsing the Undo featureUse the Undo feature to revert a change you have made in your Editor. For example, if you change the design of an element, and decide you want to revert one of the design options, you can use the feature to do so, instead of manually changing it back.To undo a change you have made, simply click the Undo icon  at the top of your Editor, or press Ctrl + Z on your keyboard.Using the Redo featureUse the Redo ""]",19.574148654937744
I want to unpublish my site on Wix using the Wix Editor.,"To unpublish your site on Wix using the Wix Editor, follow these steps:

1. Open your site in the Wix Editor.
2. Select Site in the top toolbar.
3. Click Unpublish Site.","[""Wix Editor: Unpublishing Your Site\nUnpublish your site if you no longer want it to be accessible to the public. You may wish to unpublish your site if you're taking it down for maintenance, redesign, or you simply no longer need it.\xa0After unpublishing, you'll still have access to your site's editor and you can publish it again at any time.Important:Unpublishing your site does not cancel your domain or Premium plan. Learn how to cancel your domain or plan.Unpublishing your siteYou can unpublish your site (either permanently or temporarily) from the editor or from your site's dashboard.Wix EditorDashboard\nOpen your site in the Wix Editor. Select Site in the top toolbar. Click Unpublish Site. Select Unpublish in the dashboard window. Click Unpublish in the pop-up to confirm.\nGo to Settings in"", ""Wix App: Removing Apps from Your Site\nYou can delete an app from your site that you no longer need using the Wix app.\xa0When you delete an app from the Wix app, you must also go back to your Editor and delete it from there to fully remove it.\xa0Important:If you delete an app from your Editor, it is automatically removed from your site on the members app and you don't need to remove it using the Wix app.Step 1 | Remove an app using the Wix app Remove an app on-the-go from your site using\xa0the Wix app.To remove an app using the Wix app:\nGo to your site in the\xa0Wix app. Tap\xa0Manage\xa0\xa0at the bottom. Tap Manage Apps. Tap\xa0Remove next to the relevant app. Tap Delete in the pop-up to confirm.\xa0Step 2 | Remove an app from your site using the EditorAfter you remove the app from your site using the Wix app, d"", 'Wix Blog: Unpublishing a Blog Post\nYou can unpublish a post that you want to remove from your blog by reverting it to ""Draft"" status. This way, the content is still available for you to refer to, or republish in the future.\xa0To unpublish a post:\nGo to your site\'s dashboard. Click the Blog tab. Click Edit on the post you want to unpublish. Click the Expand  icon in the top right. Click Revert to Draft.Tip:You can also unpublish a post from the Wix mobile app by clicking the\xa0Show More\xa0icon  beside a post and selecting\xa0Revert to Draft.']",22.180452823638916
